|tweetid|date|title|url
594|513113195913834496|Fri Sep 19 23:51:33 +0000 2014|Coping with anxiety: Newsmen share strategies, including meditation |http://lat.ms/1rncO2u
595|513106398524104705|Fri Sep 19 23:24:33 +0000 2014|Duchess Kate's pregnancy puts focus on ills of severe morning sickness |http://lat.ms/1sFJVuB
596|513102250990772224|Fri Sep 19 23:08:04 +0000 2014|Groov3 is a dance party that doesn't feel like exercise |http://lat.ms/1rn39J2
597|513038591896092672|Fri Sep 19 18:55:06 +0000 2014|.@BarackObama declares a war we can all get behind. The enemy: drug-resistant superbugs: |http://lat.ms/1AVpZIB
598|513006017828102144|Fri Sep 19 16:45:40 +0000 2014||
599|512740690665558016|Thu Sep 18 23:11:21 +0000 2014|Sad fact: For blacks to be twice as likely to die from gun violence is actually an improvement since the 1990s. |http://lat.ms/1p2N7zg
600|512679382511394816|Thu Sep 18 19:07:44 +0000 2014|Take this news on artificial sweeteners with a grain of salt, experts warn. Mice are not people. |http://lat.ms/1wsW9KN
601|512646912592191489|Thu Sep 18 16:58:43 +0000 2014|ICYMI: Here's some not-so-sweet news about the metabolic effects of artificial sweeteners (mainly in mice).  |http://lat.ms/1wsW9KN
602|512644903328051200|Thu Sep 18 16:50:44 +0000 2014|Is a foreign aid worker more deserving of an Ebola vaccine than a nurse who lives in West Africa? |http://lat.ms/1uafWNo
603|512386620340043777|Wed Sep 17 23:44:24 +0000 2014|Not having ANY Ebola drugs, vaccines is a problem. Not having ENOUGH of them is a problem too: |http://lat.ms/1uafWNo
604|512362984572608512|Wed Sep 17 22:10:29 +0000 2014|Most of the calories that Americans have cut from their diets since 2007 were in the form of junk foods/drinks: |http://lat.ms/1p1AN2g
605|512317654116622337|Wed Sep 17 19:10:21 +0000 2014|6.4 trillion: The number of calories NOT purchased (or eaten) by Americans since 2007. |http://lat.ms/1p1AN2g
606|512299075937779712|Wed Sep 17 17:56:32 +0000 2014|101: The number of calories that Americans with kids have cut out of their daily diets since 2007. |http://lat.ms/1p1AN2g
607|512096211848138752|Wed Sep 17 04:30:25 +0000 2014|Americans aren't getting fatter, but they're still adding inches around the waist |http://lat.ms/1DgtgpY
608|512060955271106560|Wed Sep 17 02:10:20 +0000 2014|Kidney donors aren't just nicer than the rest of us. They also have bigger brains. @PNASNews |http://lat.ms/1ARwCeN
609|512045822796910592|Wed Sep 17 01:10:12 +0000 2014|Bigger waistlines mean greater risk of heart disease &amp; diabetes regardless of BMI. So this is a real problem: |http://lat.ms/1u3XMN6
610|512003783048847360|Tue Sep 16 22:23:09 +0000 2014|Not-so-fun fact: Compared to singletons, twins are 6.4 times more likely to die within 28 days of birth. |http://lat.ms/1qVN4JN
611|512001769376059392|Tue Sep 16 22:15:09 +0000 2014|Abdominal obesity is a particularly bad form of obesity. In the U.S., it's getting worse. @JAMA_current @CDCgov |http://lat.ms/1u3XMN6
612|512001072354045952|Tue Sep 16 22:12:22 +0000 2014|Paying now prevents paying later for crime, sex, drug and psychological problems, study suggests |http://lat.ms/1wB2HKa
613|511995681893281792|Tue Sep 16 21:50:57 +0000 2014|There's obesity &amp; then there's abdominal obesity. One has stabilized; the other is getting worse. |http://lat.ms/1u3XMN6
614|510594029923631104|Sat Sep 13 01:01:17 +0000 2014|Easy weight-loss advice: Make sure your food is NOT the same color as your plate. If they match, you eat 18% more |http://lat.ms/Zjz5TV
615|510566421651132416|Fri Sep 12 23:11:35 +0000 2014|Gym bro culture lets young men share the weight of workouts |http://lat.ms/1rVWJg0
616|510566417528156161|Fri Sep 12 23:11:34 +0000 2014|Doctor's weight-loss order pushed her into the pool; now she's a champ |http://lat.ms/1rVWJfQ
617|510564905729028096|Fri Sep 12 23:05:34 +0000 2014|Burn calories as you work without buying an expensive treadmill desk |http://lat.ms/1rVVrlf
618|510548718115119104|Fri Sep 12 22:01:14 +0000 2014|Sweaters in the kitchen pantry and food in the bedroom closet? This'll keep you @SlimByDesign, @BrianWansink says |http://lat.ms/Zjz5TV
619|510507056726802432|Fri Sep 12 19:15:41 +0000 2014|The only food items you should buy in bulk are foods that are good for you. Good advice from @BrianWansink |http://lat.ms/Zjz5TV
620|510501975403036673|Fri Sep 12 18:55:30 +0000 2014|Clean up to slim down: Women who left cereal box out all day weighed 22 pounds more than neighbors who put it away. |http://lat.ms/Zjz5TV
621|510494294940348416|Fri Sep 12 18:24:59 +0000 2014|Chew gum when you go to the supermarket. It'll reduce the amount of junk food you buy, @BrianWansink says |http://lat.ms/Zjz5TV
622|510487586242981889|Fri Sep 12 17:58:19 +0000 2014|How to bulk up like a true gym bro |http://lat.ms/1qOk72P
623|510273230574080002|Fri Sep 12 03:46:33 +0000 2014|Las Vegas: Finding the latest in bike equipment at Interbike |http://lat.ms/1rQKTDH
624|510146921777082368|Thu Sep 11 19:24:38 +0000 2014|Wondering whether that cough could be Enterovirus D68? Here's your expert guide: |http://lat.ms/1nOCVtP
625|509871501009747968|Thu Sep 11 01:10:13 +0000 2014|Medications to tame anxiety and bring sleep can erode mental function, but may make Alzheimer's more likely |http://lat.ms/1qj1BAo
626|509861027681685505|Thu Sep 11 00:28:36 +0000 2014|Second time's a charm for Contrave, the newest FDA-approved diet drug. |http://lat.ms/WWyFkE
627|509826525215326208|Wed Sep 10 22:11:30 +0000 2014|The @UN needs $600 million to fight #Ebola. The @gatesfoundation puts up 1/12th of that: |http://lat.ms/1qMcIQ7
628|509821174134894592|Wed Sep 10 21:50:14 +0000 2014|Talk about adverse effects! Drugs to treat poss. early symptoms of Alzheimer's may double risk of the disease |http://lat.ms/1qj1BAo
629|509786081508995073|Wed Sep 10 19:30:47 +0000 2014|Anti-anxiety drugs like Xanax &amp; Valium may double as anti-Alzheimer's drugs (that is, they may INCREASE risk of AD) |http://lat.ms/1qj1BAo
630|509706206882312192|Wed Sep 10 14:13:24 +0000 2014|Turnout for @CareHarbor signups relatively low; more appointments to be handed out today.  Link to #Obamacare? |http://www.latimes.com/local/la-me-health-clinic-signups-20140910-story.html
631|509704712258859009|Wed Sep 10 14:07:27 +0000 2014|RT @LANow: Enterovirus D68 no 'cause for concern' in California -- for now, official says:  via @LATerynbrown|http://lat.ms/1osysgo
632|509520438444437505|Wed Sep 10 01:55:13 +0000 2014|"Phrase of the Day: ""Medically questionable medications."" It appears they are rampant in U.S. nursing homes "|http://lat.ms/1lRflRF
633|509505327637995520|Wed Sep 10 00:55:10 +0000 2014|One way to save big bucks in healthcare: Stop giving useless medications to patients with dementia. |http://lat.ms/1lRflRF
634|509476685012815872|Tue Sep 09 23:01:21 +0000 2014|Scientists @ucdavis MIND Institute test a REALLY early intervention for autism |http://lat.ms/1qeTEvY
635|509462600682594304|Tue Sep 09 22:05:24 +0000 2014|Deep dive on the DNA of Ashkenazi Jews could help scientists understand genetic links to disease in EVERYONE |http://lat.ms/1uuYapo
636|508073876522164224|Sat Sep 06 02:07:06 +0000 2014|Los Angeles residential developments are pumping up gym amenities |http://lat.ms/1rhdl1n
637|508057266868588544|Sat Sep 06 01:01:06 +0000 2014|A spouse with ADHD can put stress on a marriage |http://lat.ms/1qmKTPI
638|508050872652156929|Sat Sep 06 00:35:41 +0000 2014|Tight muscles? Roll out those kinks and knots |http://lat.ms/1rgTgbn
639|508044099278995457|Sat Sep 06 00:08:46 +0000 2014|Bill Maher banishes junk food, pumps basketballs and iron |http://lat.ms/1rgNzu4
640|508036134601895936|Fri Sep 05 23:37:08 +0000 2014|Four pool moves that can be cool summer exercises |http://lat.ms/1rgGnyj
641|507967750091079680|Fri Sep 05 19:05:23 +0000 2014|Good news, women! Your bra is NOT giving you cancer! |http://lat.ms/1u6S3sh
642|507928903974137856|Fri Sep 05 16:31:02 +0000 2014|Sincere thanks to researchers @HutchinsonCtr for debunking the myth that bras cause breast cancer! @AACR |http://lat.ms/1u6S3sh
643|507650680275095552|Thu Sep 04 22:05:28 +0000 2014|Health experts celebrate the fact that obesity rates rose in ONLY six states in 2013. |http://lat.ms/1qrGY3H
644|507625140436226048|Thu Sep 04 20:23:59 +0000 2014|Congratulations America! You may be turning the corner on obesity. @RWJF_PubHealth @HealthyAmerica1 |http://lat.ms/1qrGY3H
645|507328180584456192|Thu Sep 04 00:43:58 +0000 2014|Melanoma is an occupational health risk for pilots, others who work 40,000 feet above sea level. |http://lat.ms/1qz5UoM
646|507284436711669760|Wed Sep 03 21:50:09 +0000 2014|When less is more: Mastectomies to treat early-stage breast cancers. via @JAMA_current |http://lat.ms/1lA9kZl
647|507266576555724801|Wed Sep 03 20:39:11 +0000 2014|Too many breast cancer patients sacrifice too many healthy breasts for too little benefit, via @JAMA_current |http://lat.ms/1lA9kZl
648|507200257403678720|Wed Sep 03 16:15:39 +0000 2014|Africa needs Ebola drugs NOW. But it'll take 4-6 months to make enough ZMapp to run safety tests in people. |http://lat.ms/1nwCtAr
649|506988453515767808|Wed Sep 03 02:14:01 +0000 2014|Atkins, Schmatkins. Whatever diet works for you is a diet that works. @JAMA_current via @aminawrite |http://lat.ms/1pn6x0I
650|506199944425127936|Sun Aug 31 22:00:46 +0000 2014|Insects and algae in makeup? Yes, and many more common ingredients |http://lat.ms/1qOrenB
651|505546976373374976|Sat Aug 30 02:46:06 +0000 2014|RT @aminawrite: This little boy was born deaf. Watch him hear disco music for the first time:  #science #medicine |http://lat.ms/1pRGFzk
652|505534135692455936|Sat Aug 30 01:55:04 +0000 2014|ZMapp goes 18-for-18 in treating monkeys with Ebola. Control group goes 0-for-3. Study in @Nature |http://lat.ms/1qOwB6g
653|505521571566739456|Sat Aug 30 01:05:09 +0000 2014|Eight commonplace ingredients in makeup that you may not know about |http://lat.ms/1qOrenB
654|505496935508484097|Fri Aug 29 23:27:15 +0000 2014|This trial in monkeys is the strongest evidence yet that ZMapp helps Ebola victims, even after they are very sick. |http://lat.ms/1qOwB6g
655|505472103559086080|Fri Aug 29 21:48:35 +0000 2014|Ordinary makeup ingredients with an element of surprise |http://lat.ms/1pRHYOu
656|505459147534368768|Fri Aug 29 20:57:06 +0000 2014|Striking the right balance at work |http://lat.ms/1u6zYIO
657|505439799247777792|Fri Aug 29 19:40:13 +0000 2014|Latest designs in bike world spotlight safer, more comfortable ride |http://lat.ms/1u6f2BP
658|505424685719244802|Fri Aug 29 18:40:10 +0000 2014|RT @aminawrite: Using blue light, scientists turn bad memories into good ones in mice:  #science #brain|http://lat.ms/1qMq3sA
659|505128642259996673|Thu Aug 28 23:03:47 +0000 2014||
660|504945778574381056|Thu Aug 28 10:57:09 +0000 2014|Program helps rally South L.A. women to health |http://lat.ms/1pL3owG
661|504751473939709952|Wed Aug 27 22:05:03 +0000 2014|Many animals that suffer from contagious yawning. Here's what that says about the biological roots of empathy: |http://lat.ms/1opO2Zp
662|504401133809328128|Tue Aug 26 22:52:56 +0000 2014|RT @aminawrite: E-cigarette use among 6th-to-12th graders tripled between 2011 and 2013 alone, CDC researchers find: |http://lat.ms/1ssKVTS
663|504391999655800832|Tue Aug 26 22:16:38 +0000 2014|Scientists find another benefit to weight-loss surgery: It seems to make your brain work better. |http://lat.ms/1q2OamI
664|504386027080151041|Tue Aug 26 21:52:54 +0000 2014|Could broadening medical marijuana be the answer to the epidemic of deadly opioid ODs? Maybe. |http://lat.ms/1laAOVl
665|504342474329178113|Tue Aug 26 18:59:50 +0000 2014|Is medical marijuana a way to prevent fatal overdoses of pain meds? Study in @JAMAInternalMed looks promising |http://lat.ms/1mNVhdY
666|504025840683057152|Mon Aug 25 22:01:39 +0000 2014|More than three-quarters of overweight kids were judged by their parents to be just fine, study says |http://lat.ms/1BWnLfk
667|504020794910187521|Mon Aug 25 21:41:36 +0000 2014|Is childhood obesity relative? Study finds it's harder for parents to recognize when their kids need to slim down. |http://lat.ms/1BWnLfk
668|504018011897221120|Mon Aug 25 21:30:32 +0000 2014|Doctors urge middle &amp; high schools to start later in the morning, for the sake of teen health. Here's why: |http://lat.ms/1wtrila
669|503346263874891776|Sun Aug 24 01:01:15 +0000 2014|Watching the 2022 World Cup in Doha, Qatar, in the summer could be hazardous to your health, study says |http://lat.ms/1BPLr53
670|502992007912886272|Sat Aug 23 01:33:34 +0000 2014|Homework for parents as school starts |http://lat.ms/1tBoY62
671|502984708657917952|Sat Aug 23 01:04:34 +0000 2014|At SRF World Convocation, meditation and solidarity come into focus |http://lat.ms/1tBjvfA
672|502976282687070208|Sat Aug 23 00:31:05 +0000 2014|Paramahansa Yogananda's steps on a path to a happy life |http://lat.ms/1pnNokh
673|502946607625551872|Fri Aug 22 22:33:10 +0000 2014|How Lou Ferrigno stays Hulk-ripped at 62 |http://lat.ms/1pnskKI
674|502940672526012417|Fri Aug 22 22:09:35 +0000 2014|Tension Releasing Exercises shake loose 'therapeutic tremors' |http://lat.ms/1tAN68P
675|502563575458963456|Thu Aug 21 21:11:08 +0000 2014|"Two Liberians who received experimental Ebola drug have shown ""marked improvement,"" WHO says "|http://lat.ms/1q3dQhQ
676|502244439855996928|Thu Aug 21 00:03:00 +0000 2014|U.S. teen birth rate hits historic low; @CDCgov researchers credit increased contraception use &amp; abstinence: |http://lat.ms/1qrtQHF
677|502173456424009728|Wed Aug 20 19:20:56 +0000 2014|Experimental drug for Marburg virus works great in monkey tests and may lead the way to an Ebola drug. |http://lat.ms/1sVdzB6
678|502172119053369345|Wed Aug 20 19:15:37 +0000 2014|Reason to avoid casual sex? The more sexual partners you've had, the lower your odds of a satisfying marriage. |http://lat.ms/1odMy4l
679|502132776708341761|Wed Aug 20 16:39:17 +0000 2014|Marriage advice from research psychologists: Invite lots of people to your wedding. Here's why: |http://lat.ms/1z1mGP3
680|501851314146787328|Tue Aug 19 22:00:51 +0000 2014|Anti-smoking program from @MassGeneral boosted quitting rate 70%, could cost less than $1,000 per quitter |http://lat.ms/1tjlc24
681|501845165783646208|Tue Aug 19 21:36:26 +0000 2014|Hospital counselors used free medication, phone calls to boost smokers' odds of quitting by 70% via @JAMA_current |http://lat.ms/1tjlc24
682|501536553806860288|Tue Aug 19 01:10:07 +0000 2014|Missionaries stricken with Ebola virus deserved special treatment and access to experimental drug, expert says |http://lat.ms/1pWXlE1
683|501527048398331905|Tue Aug 19 00:32:20 +0000 2014|U.S. to accelerate clinical trials for experimental Ebola vaccine  Start date moved up to early September|http://lat.ms/XvzXnC
684|501488836342317056|Mon Aug 18 22:00:30 +0000 2014|You can't trust your drug dealer, researcher warns |http://lat.ms/1v8Uhq2
685|501446030366621697|Mon Aug 18 19:10:24 +0000 2014|Emergency physicians are bracing for a rash of overdoses of a new street drug called acetyl fentanyl |http://lat.ms/1v8Uhq2
686|501420936999219200|Mon Aug 18 17:30:41 +0000 2014|Sentinel chickens form a simple and efficient front line of defense against West Nile disease |http://lat.ms/1oK41qT
687|501220339251425281|Mon Aug 18 04:13:35 +0000 2014||
688|501052149347123200|Sun Aug 17 17:05:16 +0000 2014|Health tip: When doing side crunches, remember: Abs should be doing the work, so don't crane your neck  #LATfit|http://lat.ms/1yGh6kR
689|500760245933969409|Sat Aug 16 21:45:20 +0000 2014|Injected bacteria eradicated tumors in some dogs and shrank a tumor in a human. Clinical trials are next |http://lat.ms/1t5I4mo
690|500448122263601152|Sat Aug 16 01:05:04 +0000 2014|"FDA is being pressured to define ""natural,"" and the agency has been petitioned to ban its use on food labels "|http://lat.ms/1t3CyAB
691|500412798321455104|Fri Aug 15 22:44:43 +0000 2014|Food buyers lean toward 'natural,' a claim that's hard to define |http://lat.ms/1t4QsRp
692|500410677085761536|Fri Aug 15 22:36:17 +0000 2014|Choices abound when buying eggs |http://lat.ms/1t4OSPf
